1384249360700,98601262284095,1364811000000,8.121132,-4.903325,4.596867,0
1384249360786,98601348374183,1364921000000,8.274362,-3.983952,4.750096,1
1384249360897,98601459824378,1365031000000,8.887277,-2.911349,6.895301,2
1384249361008,98601570298011,1365141000000,12.258313,-10.419566,22.677879,3
1384249361125,98601687058265,1365251000000,18.234240,-13.024457,14.403518,4
1384249361236,98601798416907,1365361000000,8.580819,-4.290410,-0.919373,5
1384249361348,98601910843665,1365471000000,0.612916,-1.532289,-2.911349,6
1384249361460,98602022629554,1365581000000,-9.959879,-5.209783,6.435614,7
1384249361571,98602133133704,1365691000000,2.911349,1.225831,9.040505,8
1384249361683,98602245468909,1365801000000,-1.532289,10.726024,1.991976,9
1384249361794,98602356735999,1365911000000,-1.225831,10.419566,2.451663,10
1384249361881,98602442948157,1366021000000,-3.983952,8.121132,2.451663,11
1384249362004,98602566819007,1366131000000,-5.209783,7.048530,3.371036,12
1384249362116,98602678238685,1366241000000,-5.363012,7.508216,4.750096,13
1384249362227,98602789414222,1366351000000,-3.830723,5.056554,3.371036,14
1384249362324,98602886246497,1366461000000,-4.290410,4.750096,4.596867,15
