1384186607324,79505613258780,2006002000000,2.911349,-1.225831,9.653421,0
1384186607445,79505734901846,2006112000000,2.298434,-0.766145,8.734048,1
1384186607556,79505846077384,2006222000000,3.677494,1.532289,9.040505,2
1384186607668,79505957283438,2006332000000,7.048530,3.524265,16.548723,3
1384186607780,79506069862784,2006442000000,7.201759,-1.379060,21.145590,4
1384186607891,79506180946768,2006552000000,6.588843,-11.645397,9.806650,5
1384186608002,79506292091788,2006662000000,3.830723,-7.354988,1.532289,6
1384186608089,79506378517569,2006772000000,3.371036,-0.766145,-0.612916,7
1384186608205,79506494942130,2006882000000,1.532289,3.217807,1.532289,8
1384186608316,79506606117667,2006992000000,2.145205,6.129157,12.105083,9
1384186608428,79506717293204,2007102000000,2.145205,2.145205,16.395493,10
1384186608539,79506828621329,2007212000000,5.363012,-3.677494,15.935806,11
1384186608654,79506943520010,2007322000000,4.750096,-3.983952,10.419566,12
1384186608765,79507054848136,2007432000000,3.524265,-1.991976,9.346964,13
1384186608866,79507156013907,2007542000000,4.290410,-1.379060,9.346964,14
1384186608978,79507267403067,2007652000000,3.830723,-1.072602,9.193734,15
1384186609088,79507377937735,2007762000000,3.677494,-0.612916,9.346964,16
1384186609200,79507489876212,2007872000000,3.524265,-1.379060,9.806650,17
1384186609311,79507600929678,2007982000000,1.532289,-0.612916,9.040505,18
