1384248743458,97984020188148,747561000000,-7.508216,3.524265,4.443638,0
1384248743579,97984141434486,747671000000,-7.814674,3.217807,3.983952,1
1384248743690,97984252671058,747781000000,-7.967903,3.371036,5.056554,2
1384248743801,97984363663489,747891000000,-7.508216,3.064578,4.443638,3
1384248743913,97984474961097,748001000000,-6.129157,1.838747,0.612916,4
1384248744024,97984586258704,748111000000,-4.290410,1.685518,0.612916,5
1384248744135,97984697434241,748221000000,0.919373,-2.911349,3.064578,6
1384248744247,97984809159095,748331000000,7.354988,-5.975927,6.742072,7
1384248744360,97984922531898,748441000000,11.798626,-10.572795,11.798626,8
1384248744472,97985034073646,748551000000,9.959879,-8.274362,10.879252,9
1384248744558,97985120255286,748661000000,8.121132,-5.363012,9.346964,10
1384248744669,97985231613929,748771000000,12.871228,-5.056554,4.137181,11
1384248744782,97985344040687,748881000000,7.508216,-5.209783,3.524265,12
1384248744907,97985469712073,748991000000,8.427590,-6.282385,3.217807,13
1384248745019,97985581650550,749101000000,7.814674,-5.822699,2.451663,14
1384248745106,97985668717200,749211000000,8.121132,-6.742072,2.451663,15
1384248745219,97985781082923,749321000000,5.669470,-7.814674,5.975927,16
1384248745334,97985896073157,749431000000,5.209783,-8.887277,3.371036,17
