1384248709556,97950117966468,713661000000,-7.814674,4.750096,4.290410,0
1384248709667,97950229813392,713771000000,-7.048530,3.677494,3.677494,1
1384248709778,97950340531165,713881000000,-7.048530,4.137181,1.685518,2
1384248709890,97950452133948,713991000000,-4.137181,1.379060,-0.153229,3
1384248710001,97950563431556,714101000000,-0.306458,-1.838747,2.911349,4
1384248710112,97950674637611,714211000000,5.363012,-6.282385,5.975927,5
1384248710235,97950797226722,714321000000,10.572795,-9.653421,10.266337,6
1384248710346,97950908615882,714431000000,10.879252,-8.274362,11.185710,7
1384248710458,97951020157630,714541000000,9.653421,-5.822699,9.040505,8
1384248710569,97951130936439,714651000000,8.121132,-5.363012,5.363012,9
1384248710680,97951242142493,714761000000,7.508216,-5.822699,3.217807,10
1384248710767,97951328995521,714871000000,8.427590,-4.596867,3.830723,11
1384248710903,97951465897376,714981000000,6.895301,-6.282385,5.822699,12
1384248710994,97951556107337,715091000000,7.201759,-4.596867,3.371036,13
