1384354896988,145325391159909,603744000000,4.596867,-1.532289,9.040505,0
1384354897100,145325503617185,603854000000,4.596867,-1.532289,9.040505,1
1384354897212,145325615525143,603964000000,4.443638,-1.532289,8.734048,2
1384354897324,145325726731198,604074000000,5.975927,2.451663,7.814674,3
1384354897435,145325837937253,604184000000,14.097059,9.500193,14.863204,4
1384354897546,145325949295895,604294000000,19.306843,-1.072602,22.677879,5
1384354897658,145326061386960,604404000000,16.701952,-8.580819,11.951855,6
1384354897769,145326171769040,604514000000,6.129157,-9.040505,-1.225831,7
1384354897881,145326283676999,604624000000,1.379060,-0.919373,-6.282385,8
1384354897994,145326396805661,604734000000,1.685518,4.290410,-2.604892,9
1384354898090,145326492997067,604844000000,5.056554,4.903325,3.830723,10
1384354898211,145326614334958,604954000000,9.806650,1.838747,10.879252,11
1384354898322,145326725052731,605064000000,9.806650,-1.685518,21.145590,12
1384354898434,145326836869138,605174000000,6.588843,-5.363012,16.395493,13
1384354898545,145326948044675,605284000000,4.903325,-2.451663,9.346964,14
1384354898644,145327047104733,605394000000,5.669470,-1.532289,8.274362,15
1384354898755,145327158005612,605504000000,4.903325,-0.919373,8.274362,16
1384354898866,145327269577878,605614000000,4.903325,-0.612916,8.427590,17
1384354898981,145327383835690,605724000000,4.596867,-0.612916,8.887277,18
1384354899092,145327495011228,605834000000,6.282385,-7.967903,9.500193,19
1384354899201,145327604172604,605944000000,5.056554,-0.612916,9.193734,20
1384354899312,145327714798825,606054000000,5.056554,-1.072602,8.734048,21
