1384354418521,144846924149411,125234000000,1.532289,-0.153229,10.113108,0
1384354418633,144847036026852,125344000000,1.532289,0.459687,10.266337,1
1384354418744,144847147354977,125454000000,2.451663,1.225831,10.419566,2
1384354418856,144847258622067,125564000000,3.064578,5.363012,9.193734,3
1384354418957,144847359818357,125674000000,4.903325,2.451663,9.959879,4
1384354419067,144847470505612,125784000000,5.669470,-0.459687,9.193734,5
1384354419171,144847573838132,125894000000,6.282385,-2.758120,11.338940,6
1384354419295,144847697678464,126004000000,3.064578,-5.363012,10.572795,7
1384354419405,144847808121579,126114000000,1.379060,-2.758120,9.500193,8
1384354419519,144847922165769,126224000000,0.612916,-1.991976,9.500193,9
1384354419631,144848033707517,126334000000,0.306458,-1.379060,10.572795,10
1384354419743,144848146164792,126444000000,0.612916,-0.459687,9.959879,11
1384354419842,144848244889157,126554000000,0.459687,-0.612916,9.959879,12
1384354419943,144848346085446,126664000000,1.072602,0.459687,9.653421,13
1384354420072,144848474900143,126774000000,0.459687,0.306458,9.959879,14
1384354420162,144848564713376,126884000000,1.072602,-0.306458,10.266337,15
1384354420293,144848695938962,126994000000,0.919373,-0.612916,10.419566,16
1384354420392,144848794846432,127104000000,0.459687,-0.459687,9.653421,17
