1385109559485,89633938134623,349312000000,-2.298434,1.225831,9.346964,0
1385109559597,89634050500345,349422000000,-2.145205,1.072602,9.500193,1
1385109559710,89634163262796,349532000000,-0.919373,1.838747,7.967903,2
1385109559824,89634277337504,349642000000,0.612916,3.371036,-1.225831,3
1385109559937,89634390130472,349752000000,7.508216,0.459687,-2.604892,4
1385109560050,89634503564310,349862000000,29.726408,-9.959879,7.048530,5
1385109560152,89634605615091,349972000000,16.089035,-10.572795,24.669855,6
1385109560268,89634721520853,350082000000,20.839132,-3.983952,17.314867,7
1385109560378,89634831292582,350192000000,17.774553,-3.217807,4.903325,8
1385109560493,89634946587992,350302000000,6.435614,-5.669470,-2.604892,9
1385109560579,89635032769633,350412000000,-2.911349,-1.532289,0.459687,10
1385109560693,89635146356058,350522000000,-4.137181,0.000000,7.967903,11
1385109560806,89635259820414,350632000000,-3.064578,-0.306458,8.427590,12
1385109560922,89635375817728,350742000000,-2.911349,0.306458,9.500193,13
1385109561035,89635488488627,350852000000,-3.064578,-0.153229,9.806650,14
1385109561154,89635607232523,350962000000,2.604892,-3.371036,8.734048,15
1385109561263,89635716180277,351072000000,0.306458,-1.072602,10.572795,16
1385109561379,89635833001566,351182000000,-2.758120,0.000000,9.653421,17
