1384187505201,80403490883292,2903862000000,2.604892,-1.838747,8.887277,0
1384187505312,80403601845206,2903972000000,2.911349,-2.298434,8.121132,1
1384187505423,80403712898673,2904082000000,2.451663,-1.532289,8.734048,2
1384187505534,80403824135245,2904192000000,7.354988,-1.838747,20.072987,3
1384187505646,80403935402335,2904302000000,6.742072,-1.379060,19.613300,4
1384187505732,80404021614493,2904412000000,5.822699,0.459687,9.040505,5
1384187505843,80404132881583,2904522000000,1.532289,-0.766145,-4.443638,6
1384187505954,80404244118155,2904632000000,-1.225831,-1.532289,-3.217807,7
1384187506066,80404355446280,2904742000000,-1.838747,-5.363012,3.677494,8
1384187506177,80404466469229,2904852000000,-1.225831,-4.903325,10.419566,9
1384187506288,80404577827872,2904962000000,6.895301,-1.685518,18.693928,10
1384187506399,80404689217032,2905072000000,6.588843,-0.766145,16.089035,11
1384187506513,80404802864493,2905182000000,2.911349,-2.758120,10.113108,12
1384187506612,80404901649893,2905292000000,2.604892,-3.217807,8.580819,13
1384187506748,80405037697256,2905402000000,2.604892,-3.217807,9.193734,14
1384187506835,80405124306143,2905512000000,2.911349,-3.217807,8.887277,15
1384187506946,80405235603751,2905622000000,2.911349,-2.451663,9.346964,16
1384187507057,80405346596182,2905732000000,-1.379060,-7.201759,9.040505,17
1384187507180,80405469307364,2905842000000,6.129157,-3.371036,9.500193,18
1384187507279,80405568275870,2905952000000,3.217807,-2.758120,9.193734,19
1384187507386,80405675270499,2906062000000,2.911349,-2.298434,9.040505,20
1384187507498,80405787666739,2906172000000,3.064578,-2.451663,9.346964,21
1384187507620,80405909279288,2906282000000,3.524265,-2.604892,9.193734,22
1384187507731,80406020332755,2906392000000,3.830723,-2.145205,9.500193,23
1384187507842,80406131813467,2906502000000,3.371036,-2.451663,9.346964,24
1384187507957,80406246406973,2906612000000,1.838747,-3.064578,9.500193,25
1384187508043,80406332985342,2906722000000,2.145205,-2.911349,9.193734,26
1384187508154,80406444221915,2906832000000,3.064578,-1.991976,9.500193,27
1384187508278,80406567879141,2906942000000,-0.459687,-3.830723,6.282385,28
1384187508390,80406679268301,2907052000000,3.217807,-2.758120,9.653421,29
1384187508487,80406776832999,2907162000000,3.064578,-1.838747,9.040505,30
