1385109698523,89772976159525,488352000000,-1.532289,-0.612916,9.346964,0
1385109698636,89773089501810,488462000000,-1.379060,-0.612916,9.653421,1
1385109698748,89773201592875,488572000000,-2.298434,-1.991976,7.661446,2
1385109698860,89773313470316,488682000000,-1.685518,-3.064578,0.000000,3
1385109698974,89773427117777,488792000000,5.516241,-3.830723,-2.758120,4
1385109699087,89773540643168,488902000000,20.379444,-2.911349,4.137181,5
1385109699201,89773654839945,489012000000,24.363398,-2.758120,21.605276,6
1385109699313,89773766717387,489122000000,19.000385,-2.604892,18.540699,7
1385109699402,89773855523539,489232000000,18.387468,-7.967903,4.290410,8
1385109699516,89773969476176,489342000000,9.193734,-1.991976,-0.153229,9
1385109699630,89774083154154,489452000000,-0.153229,1.532289,-0.459687,10
1385109699731,89774184350443,489562000000,-2.758120,1.991976,5.363012,11
1385109699846,89774299493265,489672000000,-2.911349,1.685518,9.959879,12
1385109699958,89774411248636,489782000000,-2.145205,0.919373,10.572795,13
1385109700071,89774524560404,489892000000,-1.685518,0.306458,10.572795,14
1385109700185,89774638696146,490002000000,-1.225831,-1.532289,9.346964,15
1385109700298,89774751244974,490112000000,-1.532289,0.306458,11.645397,16
1385109700403,89774856378031,490222000000,-1.532289,0.919373,9.346964,17
