1385109782482,89856935174418,572292000000,8.427590,-3.371036,5.209783,0
1385109782594,89857047936869,572402000000,8.121132,-3.064578,5.209783,1
1385109782681,89857134698344,572512000000,8.734048,-1.991976,4.903325,2
1385109782794,89857247949076,572622000000,14.403518,0.612916,11.492168,3
1385109782918,89857371514750,572732000000,24.976313,0.153229,20.839132,4
1385109783030,89857484002543,572842000000,21.145590,-10.419566,8.734048,5
1385109783143,89857596459818,572952000000,8.274362,-3.983952,-4.596867,6
1385109783231,89857684167338,573062000000,-3.983952,0.306458,-7.814674,7
1385109783344,89857798058939,573172000000,-4.750096,1.532289,-10.113108,8
1385109783455,89857908685160,573282000000,5.363012,-0.459687,-4.137181,9
1385109783568,89858021264506,573392000000,17.774553,-7.967903,5.822699,10
1385109783681,89858134362650,573502000000,24.976313,-8.887277,18.387468,11
1385109783803,89858256097269,573612000000,12.564771,-4.443638,13.177687,12
1385109783893,89858346764994,573722000000,10.419566,-8.580819,9.346964,13
1385109784003,89858456292582,573832000000,9.193734,-3.217807,1.685518,14
1385109784119,89858572839213,573942000000,9.346964,-2.911349,3.217807,15
1385109784223,89858676385355,574052000000,9.653421,-2.604892,3.217807,16
1385109784335,89858788781595,574162000000,9.500193,-2.451663,3.217807,17
1385109784447,89858900903177,574272000000,9.653421,-3.524265,2.758120,18
1385109784578,89859031945658,574382000000,9.653421,-2.298434,3.217807,19
