1384351266330,142340508072762,1069907000000,3.830723,-1.685518,9.040505,0
1384351266444,142340621750740,1070017000000,3.677494,-1.532289,9.500193,1
1384351266540,142340717972664,1070127000000,3.217807,-0.612916,10.572795,2
1384351266651,142340829239754,1070237000000,8.580819,-5.209783,25.282770,3
1384351266771,142340949540047,1070347000000,5.975927,-5.209783,2.758120,4
1384351266884,142341061753181,1070457000000,-0.306458,0.153229,-2.911349,5
1384351266996,142341174424080,1070567000000,-10.266337,-7.508216,9.653421,6
1384351267108,142341285782722,1070677000000,2.298434,-7.661446,12.411542,7
1384351267222,142341399887947,1070787000000,7.508216,0.459687,8.427590,8
1384351267332,142341510147957,1070897000000,4.443638,1.991976,10.266337,9
1384351267418,142341596329597,1071007000000,0.306458,-0.306458,9.959879,10
1384351267547,142341724747566,1071117000000,-0.919373,-1.838747,10.572795,11
1384351267659,142341836899666,1071227000000,0.000000,-1.225831,10.419566,12
1384351267770,142341948380379,1071337000000,-3.830723,-3.983952,5.975927,13
1384351267860,142342038346199,1071447000000,-1.379060,-0.153229,10.266337,14
1384351268001,142342179093269,1071557000000,-0.153229,-0.612916,9.346964,15
